id_plano_trabalho,situacao_plano_trabalho,ind_orcamento_proprio_plano_trabalho,data_inicio_execucao_plano_trabalho,data_fim_execucao_plano_trabalho,prazo_execucao_meses_plano_trabalho,id_plano_acao,classificacao_orcamentaria_pt,ind_justificativa_prorrogacao_atraso_pt,ind_justificativa_prorrogacao_paralizacao_pt,justificativa_prorrogacao_pt,uf_beneficiario_plano_acao
5809,Enviado para Análise,Sim,2024-07-03T00:00:00,2026-07-03T00:00:00,24,65348,"1 - Aquisição de material de construção para manutenção da infraestrutura das escolas municipais do ensino fundamental.
Unidade Orçamentária:	 15018	FUNDO MUNICIPAL DE EDUCAÇÃO BÁSICA
Função:	 12 Educação
Subfunção: 361 Ensino Fundamental
Programa: 0005 Acesso Universal ao Ensino Público de Qualidade
Ação: 2030 Desenvolvimento e Manutenção do Ensino Fundamental - FUNDEB
Natureza Despesa: 33903000 Material de Consumo
SubElemento: 33903024 Material Para Manutenção de Bens Imóveis
Fonte: 17063110 Transferência Especial da União

2 - Implementação de ações de fomento cultural para fortalecimento da diversidade cultural no município, através de realização do evento em comemoração aos festejos juninos.
Unidade Orçamentária:	 15024	SECRETARIA MUNICIPAL DE CULTURA
Função: 13 Cultura
Subfunção:  392 Difusão Cultural
Programa: 0004 INCENTIVO A CULTURA E A PROMOÇÃO DA QUALIDADE DE VIDA
Ação: 6362 INCENTIVO A MANIFESTAÇÕES CULTURAIS E ARTISTICAS
Natureza Despesa: 33903900 Outros Serviços de Terceiros - Pessoa Jurídica
SubElemento: 33903991 Cachê Para Apresentação Artística
Fonte: 17063110 Transferência Especial da União

3 - Prestação de Serviços da limpeza pública, para desenvolver os serviços de limpeza na sede do município de Itabaianinha e nos povoados.
Unidade Orçamentária:	15013	SECRETARIA DE OBRAS, TRANSP E SERVIÇOS PÚBLICOS
Função: 15 Urbanismo
Subfunção: 452	Serviços Urbanos
Programa:  0003 GESTÃO DE INFRA-ESTRUTURA E SERVIÇOS URBANOS
Ação: 2069 MANUTENÇÃO DO SERVIÇOS PÚBLICOS DIVERSOS
Natureza Despesa: 33903900 Outros Serviços de Terceiros - Pessoa Jurídica
SubElemento: 33903961 Limpeza e Conservação
Fonte:  17063110 Transferência Especial da União

4 - Aquisição e prestação de serviço para instalação de iluminação pública das novas redes elétricas do município, com utilização de pontos de luminária de LED 100w, 150W, em bairros, praças, logradouros públicos e distritos.
Unidade Orçamentária:	15013	SECRETARIA DE OBRAS, TRANSP E SERVIÇOS PÚBLICOS
Função: 15 Urbanismo
Subfunção: 451	Infraestrutura Urbana
Programa:  0003 GESTÃO DE INFRA-ESTRUTURA E SERVIÇOS URBANOS
Ação: 8324 MANUTENÇÃO DOS SERVIÇOS COM RECURSOS DE EMENDA PARLAMENTAR
Natureza Despesa: 44903000 Material de Consumo
SubElemento: 44903024 Material Para Manutenção de Bens Imóveis
Fonte: 17063110 Transferência Especial da União

5 - Aquisição de pneus e câmaras de ar para veículos agrícolas a serviço da agricultura familiar.
Unidade Orçamentária:	 15016	SECRETARIA MUNICIPAL DE DESENVOLVIMENTO AGROPECUÁRIO E MEIO AMBIENTE	
Função:	 20 Agricultura
Subfunção: 244	Assistência Comunitária
Programa:  0002 DESENVOLVIMENTO AS POTENCIALIDADES MUNICIPAIS
Ação: 2079 FORTALECIMENTO DA AGRICULTURA FAMILIAR
Natureza Despesa: 33903000 Material de Consumo
SubElemento: 33903039 Material Para Manutenção de Veículos
Fonte:  17063110 Transferência Especial da União

6 - Construção de um Cemitério, no Povoado Aldeia, Município de Itabaianinha/SE. 
Unidade Orçamentária:	15013	SECRETARIA DE OBRAS, TRANSP E SERVIÇOS PÚBLICOS
Função:	 15 Urbanismo
Subfunção: 451 Infraestrutura Urbana
Programa: 0003 GESTÃO DE INFRA-ESTRUTURA E SERVIÇOS URBANOS
Ação:  1046 CONSTRUÇÃO, REFORMA E/OU AMPLIAÇÃO DE CEMITÉRIO
Natureza Despesa: 44905100	Obras e Instalações
SubElemento: 44905103 Obras E/ou Edificações Para Uso Comum do Povo
Fonte:  17063110 Transferência Especial da União

7 - Projeto “Natal Esperança - Somos Um 6ª Edição”
Unidade Orçamentária:	 15024	SECRETARIA MUNICIPAL DE CULTURA
Função: 13 Cultura
Subfunção:  392 Difusão Cultural
Programa: 0004 INCENTIVO A CULTURA E A PROMOÇÃO DA QUALIDADE DE VIDA
Ação: 6362 INCENTIVO A MANIFESTAÇÕES CULTURAIS E ARTISTICAS
Natureza Despesa: 33903900 Outros Serviços de Terceiros - Pessoa Jurídica
SubElemento: 33903991 Cachê Para Apresentação Artística
Fonte: 17063110 Transferência Especial da União

8 - Execução de obra de urbanização da Estação Ferroviária do município de Itabaianinha/SE.
Unidade Orçamentária:	15013	SECRETARIA DE OBRAS, TRANSP E SERVIÇOS PÚBLICOS
Função:	 15 Urbanismo
Subfunção: 451 Infraestrutura Urbana
Programa: 0003 GESTÃO DE INFRA-ESTRUTURA E SERVIÇOS URBANOS
Ação:  1043 URBANIZAÇÃO E ARBORIZAÇÃO DE VIAS E LOGRADOUROS
Natureza Despesa: 44905100	Obras e Instalações
SubElemento: 44905103 Obras E/ou Edificações Para Uso Comum do Povo
Fonte:  17063110 Transferência Especial da União

9 - Execução de obra de pavimentação de vias na zona rural do município de Itabaianinha/SE.
Unidade Orçamentária:	15013	SECRETARIA DE OBRAS, TRANSP E SERVIÇOS PÚBLICOS
Função:	 15 Urbanismo
Subfunção: 451 Infraestrutura Urbana
Programa: 0003 GESTÃO DE INFRA-ESTRUTURA E SERVIÇOS URBANOS
Ação:  1047 PAVIMENTAÇÃO, ABERTURA E RECUPERAÇÃO DE RUAS E AVENIDAS
Natureza Despesa: 44905100	Obras e Instalações
SubElemento: 44905103 Obras E/ou Edificações Para Uso Comum do Povo
Fonte:  17063110 Transferência Especial da União


",False,False,,
30824,Enviado para Análise,Sim,2021-09-24T00:00:00,2024-03-24T00:00:00,30,9905,02.07.02.15.451.5003.0.109.01.706.0000.4.4.90.51.00,False,False,,
17628,APROVADO,Sim,2021-08-02T00:00:00,2024-08-02T00:00:00,36,11285,09011545100313040449051000000,False,False,,
14192,Em Complementação,Sim,2024-12-12T00:00:00,2027-12-12T00:00:00,36,72403,02.02.09.15.451.0072.1.2530000 -3.3.90.39.00.00.00 -552 ,False,False,,
22022,Em Complementação,Não,2023-03-29T00:00:00,2026-03-29T00:00:00,36,19381,,False,False,,
22790,Enviado para Análise,Não,2021-09-24T00:00:00,2024-09-24T00:00:00,36,13622,,False,False,,
8204,Enviado para Análise,Sim,2023-08-30T00:00:00,2026-08-30T00:00:00,36,33739,"12.02 – 1.054 – Pavimentação, Repavimentação e Infraestrutura Urbana
4.4.90.51.91.00.00 – Obras em Andamento – 7956
Fonte de Recurso: 1706 – Transferência Especial da União
Desdobramento da Fonte: 1330 – Emenda Parl. Ind. 202340730007-Pav. Rep. E Infr.
Ur",False,False,,
3806,Em Complementação,Não,2024-07-03T00:00:00,2025-01-03T00:00:00,6,66329,,False,False,,
17827,Enviado para Análise,Sim,2021-08-02T00:00:00,2024-08-02T00:00:00,36,9808,"UNIDADE: 20.30.1 - SECRETARIA MUNICIPAL DE PLANEJAMENTO E ADMINISTRAÇÃO
AÇÃO: 2.006 - MANUT. DA SECRETARIA DE PLANEJAMENTO E ADMINISTRAÇÃO
ELEMENTO DE DESPESA: 4.4.90.51.00 - Obras e Instalações
FONTE DE RECURSO: 55 - Transferência Especial da União
",False,False,,
16186,Enviado para Análise,Não,2023-03-29T00:00:00,2026-03-29T00:00:00,36,20088,,False,False,,
11729,Enviado para Análise,Sim,2024-07-03T00:00:00,2026-06-03T00:00:00,23,64821,"15 - URBANISMO
451 - INFRAESTRUTURA URBANA 
0021 - ADMINISTRAÇÃO GERAL
1063 - IMPLANTAÇÃO, RECUPERAÇÃO DE PAVIMENTAÇÃO DE VIAS PÚBLICAS/LOGRADOURO 
1706.3110 - TRANSFERÊNCIAS ESPECIAIS DA UNIÃO

26 - TRANSPORTE
782 - TRANSPORTE RODOVIÁRIO
1011 - APOIO A ADMINISTRAÇÃO PÚBLICA
2068 - SUPERINTENDÊNCIA MUNICIPAL DE TRANSPORTE E TRANSITO
1706.3110 - TRANSFERÊNCIAS ESPECIAIS DA UNIÃO",False,False,,
13915,Em Complementação,Sim,2021-09-24T00:00:00,2024-09-24T00:00:00,36,12709,"1368
1487
1521",False,False,,
4217,Enviado para Análise,Sim,2024-07-03T00:00:00,2025-07-03T00:00:00,12,71359,15 122 1002 1034 ADQUIRIR VEÍCULO E EQUIPAMENTO P/SEC INFRA ESTRUTURA E MEIO,False,False,,
31133,Enviado para Análise,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,15659,"Despesa: 497
Codigo Dotação: 10.01.04.122.0025.2.156.4.4.90.52
Orgão: 10 Secretaria de Obras e Serviços Publicos
Unidade: 01 Departamento Administrativo
Função: 04 Administração
Subfunção: 122 Administração Geral
Projeto Atividade: 2.156 Aquisição de caminhão - emendas especiais
Elemento: 4.4.90.52 Equipamento e Material Permanente",False,False,,
25310,Enviado para Análise,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,21686,"02010002.1545115011.014- Obras de Meio-Fio, Passeio, Muro, Sarjeta e Pavimentação",False,False,,
28985,Enviado para Análise,Sim,2021-08-02T00:00:00,2024-08-02T00:00:00,36,9511,"O recurso foi dividido em dois objetos complementares, sendo o valor de:
R$ 200.000,00 (Investimento) - ""Reforma do Centro de Convivência das Mulheres - Casa Lilás"".
Os recursos estão disponíveis na Lei Orçamentária Municipal nº 6.707/2023., de 15 de Dezembro de 2023 conforme rubrica orçamentária: 
07.01.04.122.0020.2321.0000 4.4.90.51.00.00.00.00 Fonte: 1471 Reduzido: 1643
02.01.04.122.0045.2013.0000 4.4.90.51.00.00.00.00 Fonte: 1471 Reduzido: 98

E o valor de:
R$100.000,00 (custeio) - ""Contratação de Pessoa Jurídica para Fornecimento e Execução de cursos a serem realizados na Casa Lilás"".
Os recursos estão disponíveis na Lei Orçamentária Municipal nº 6.707/2023., de 15 de Dezembro de 2023 conforme rubrica orçamentária: 
40.1.14.422.0048.2513.0000-3.3.90.39.00.00.00.00 Fonte: 27001471 Reduzido: 1687
",False,False,,
12541,Em Complementação,Sim,2024-12-13T00:00:00,2025-07-13T00:00:00,7,66434,"LEI ORDINÁRIA Nº 1.054, EM 27 DE DEZEMBRO DE 2023 - LOA",False,False,,
548,Enviado para Análise,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,21397,"SECRETARIA: OBRAS 
DOTAÇÃO: 1003 - PAVIMENTAÇÃO DE VIAS PÚBLICAS 
449051. OBRAS E INSTALAÇÕES 
1031. EXECUÇÃO DE OBRAS 
449051. OBRAS E INSTALAÇÕES ",False,False,,
20049,Enviado para Análise,Sim,2024-12-13T00:00:00,2026-12-13T00:00:00,24,65491,1.706.0000.0000 - Transferência  Especial da União - Identificação das Transferências da União decorrentes de emendas parlamentares individuais,False,False,,
699,Em Complementação,Sim,2024-07-03T00:00:00,2025-05-03T00:00:00,10,68148,195-27.811.0720.2.114-3350.4300,False,False,,
4327,Enviado para Análise,Sim,2024-07-03T00:00:00,2025-07-03T00:00:00,12,70099,Pavimentação asfáltica: 15.451.0020.1.023-44905100 ASFALTO/CALÇAMENTO/RUAS E AVENIDAS,False,False,,
4188,Enviado para Análise,Sim,2024-07-03T00:00:00,2027-07-03T00:00:00,36,71102,"10.301.0021.1203.0000 - Reforma PFS II - Unidade Básica de Saúde
12.361.0007.1205.0000 - Reforma da Entrada e Construção de Estacionamento EMEF Ernesto Loosli.",False,False,,
3824,Em Complementação,Sim,2024-07-03T00:00:00,2027-07-03T00:00:00,36,68134,"00.2.08.00 – Secretaria Municipal de Obras e Desenvolvimento Urbano
04.122.0002.1.0026 – Construção, ampliação e reforma de prédios públicos
4.4.90.51 – Obras e Instalações",False,False,,
7593,Em Complementação,Sim,2023-08-30T00:00:00,2024-08-30T00:00:00,12,31050,"Órgão: 11 - [ Secretaria Municipal de Esporte, Lazer e Juventude ] Unidade: 001 - [ Unidades Subordinadas ]
Tipo Ação: Operações Especiais - Ação: 0014 - Funcional: 0027.0211.0044 - [ Apoio a Equipes Representativas ]
Elemento: 33350410000000000000 - [ Contribuições ] 2321 07061303	Transferência Especial da União - Emenda Parlamentar 202341840003 - Dep. Heinze",False,False,,
21556,Enviado para Análise,Sim,2023-03-29T00:00:00,2024-03-29T00:00:00,12,19784,"LEI N° 1.006, de 11 de dezembro de 2023.
 Urbanismo
15.451 Infra-estrutura urbana
15.451.0021 Planejamento Urbano
15.451.0021.1124 Expansão do Canal de Drenagem",False,False,,
3919,Em Complementação,Sim,2023-03-29T00:00:00,2024-03-29T00:00:00,12,19866,Credito orçamentário incluido na LOA vigente,False,False,,
69,Enviado para Análise,Sim,2023-12-11T00:00:00,2026-12-11T00:00:00,36,37126,"02 06 01 
10 301 0013 2007 
44905100  
 Ficha 5018
",False,False,,
3367,Enviado para Análise,Sim,2023-12-11T00:00:00,2026-12-11T00:00:00,36,38751,"03,000 SECRETARIA MUNICIPAL DA ADMINISTRAÇÃO
03.004 REFORMA SALÃO DE EVENTOS 
13.391.2 PROGRAMA DE GESTÃO E MANUTENÇÃO DE SERVIÇOS
1064 REFORMA CENTRO DE EVENTOS E.P. LUIS C. HEINZE
4.4.90.51.99.00.00.00 OBRAS E INSTALAÇÕES
1.706.3110.0008 TRANSFERÊNCIA ESPECIAL DA UNIÃO-E.P.LUIS C. HEINZE-REFORMA SALÃO
327 REFORMA DO CENTRO DE EVENTOS E.P. LUIS C.HEINZE",False,False,,
9304,Enviado para Análise,Sim,2021-09-24T00:00:00,2022-07-24T00:00:00,10,13645,02.28.05.27.811.0057.1.0022.449051,False,False,,
2781,Em Elaboração,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,21237,Infraestrutura. Até novembro de 2024 será enviado o detalhamento.,False,False,,
21650,Enviado para Análise,Sim,2021-08-02T00:00:00,2024-08-02T00:00:00,36,11254,"278129203844905199010000
278129203844905199010000",False,False,,
13508,Enviado para Análise,Sim,2020-06-26T00:00:00,2021-06-26T00:00:00,12,4571,060102545200091003449051,False,False,,
7042,Enviado para Análise,Sim,2024-07-03T00:00:00,2026-07-03T00:00:00,24,71129,44.90.51.00,False,False,,
15164,Concluído,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,15748,"FUNCIONAL PROGRAMÁTICA - 27.122.0045-1.098 - MANTER AS ATIVIDADES DA SECRETARIA - 4490 - APLICAÇÃO DIRETA
FUNCIONAL PROGRAMÁTICA  - 27.813.0046-1.160 - CONSTR. DE ESPAÇO RECREATIVO GINÁSIO - 4490 - APLICAÇÃO DIRETA
FUNCIONAL PROGRAMÁTICA  - 15.452.0034-1.075 - EXECUTAR PAV. ASFÁLTICA E SER. CPMPLEMENTARES - 4490 - APLICAÇÃO DIRETA
FUNCIONAL PROGRAMÁTICA - 17.512.0038-1.038 - MANTER AÇÕES DO DEMAEG - 4490 - APLICAÇÃO DIRETA
FUNCIONAL PROGRAMÁTICA - 27.811.0046-1.137 - CONSTRUÇÃO QUADRA POLIESPORTIVA - 4490 - APLICAÇÃO DIRETA
FUNCIONAL PROGRAMÁTICA - 15.451.0033-1.074 - MANTER A REDE DE ILUMINÇÃO - 4490 - APLICAÇÃO DIRETA",False,False,,
9451,Enviado para Análise,Sim,2024-06-25T00:00:00,2026-06-25T00:00:00,24,72332,"Foram realizados 3 projetos:

DECRETO: 56 - R$ 150.000,00
Projeto Atividade - 1696
Vínculo - 1722
Rúbrica Orçamentária - 44905191

06- Secretaria da educação unidade 04 -Implantação de praças esportivas /ginasios e centro de eventos	R$50.000,00 Reforma Ginasio Linha Colonia nova, Concorrencia pública nº12/2024 e Contrato nº87/2024.                                                              
06- Secretaria da educação unidade 04 -Implantação de praças esportivas /ginasios e centro de eventos	R$50.000,00 Reforma Ginasio Linha Campina II;              Licitação              
06- Secretaria da educação unidade 04 -Implantação de praças esportivas /ginasios e centro de eventos	R$50.000,00 Reforma Ginasio Linha Barra Grande; Licitação
",False,False,,
6548,Enviado para Análise,Sim,2024-07-03T00:00:00,2025-07-03T00:00:00,12,73942,"Órgão: 5 - Secretaria de Educação e Cultura
Unidade: 1 - Departamento de Educação
Ação: 1006 - Construção, Ampliação e Reforma de Edificações do Ensino Fundamental 
Funcional: 0012.0361.0006",False,False,,
26848,Em Complementação,Não,2023-10-02T00:00:00,2027-10-02T00:00:00,48,36682,,False,False,,
13167,Em Complementação,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,16376,"Classificação da Receita Orçamentária: 2.4.2.2.99.0.1.00.001, Aplicação: 800.0020

Identificação da Nota de Empenho: 5016/2022, 8346/2022, 10601/2022, 7638/2023, 7639/2023, 7640/2023, 7641/2023.
",False,False,,
23242,Enviado para Análise,Sim,2021-09-24T00:00:00,2024-09-24T00:00:00,36,13464,07.02.15.451.0160.2.014.000- 4.4.90.51. obras e instalações,False,False,,
10872,Enviado para Análise,Sim,2024-12-13T00:00:00,2027-12-13T00:00:00,36,75211,"Orgão: 13 SEC. M. DE TRANSPORTE E TRANSITO
Unidade: 01  SEC. M. DE TRANSPORTE E TRANSITO
SubUnidade: 01 SERV. TRANSPORTE E TRANSITO
Função: 26 TRANSPORTES
SubFunção: 782 TRANSPORTE RODOVIÁRIO
Programa: 0027 TRANSPORTE E MOBILIDADE
Proj.Atividade: 3074 Aquisição Veículos, Máquinas e Equipamentos Rodoviários
Elemento: 44905200 Equipamentos e Mat.Permanentes



",False,False,,
25051,Em Complementação,Sim,2024-07-03T00:00:00,2027-07-03T00:00:00,36,74222,20.122.0644.2.168 - 44.90.51.00; 27.812.0720.1.009 - 44.90.51.00 e; 27.813.0720.1.018 - 44.90.51.00.,False,False,,
10542,Em Complementação,Sim,2023-03-29T00:00:00,2024-03-29T00:00:00,12,18109,2.4.1.9.99.0.1.99 05 10008,False,False,,
469,Enviado para Análise,Sim,2023-10-02T00:00:00,2026-10-02T00:00:00,36,38057,"11 – SECRETARIA MUNICIPAL DE OBRAS
1102 - DIRETORIA DE PROJETOS DE INFRAESTRUT.URBANA
Atividade 	11.02.15.451.0052.1010 – Exec. Terraplenagem, Drenagem e Pav. de Ruas
Modalidade	4.4.90 (1029) Aplicações Diretas		     		R$ 358.501,37 
Fonte de Recursos 2706. 3110003
",False,False,,
31574,Enviado para Análise,Sim,2023-03-29T00:00:00,2023-09-29T00:00:00,6,14946,15.451.1223.1038.0000,False,False,,
11842,Enviado para Análise,Sim,2021-12-24T00:00:00,2024-12-24T00:00:00,36,13820,"09.01 - SECRETARIA DE CULTURA E TURISMO
133920005.1.1133 - PROJETO BOULEVARD",False,False,,
11398,Enviado para Análise,Sim,2024-12-13T00:00:00,2027-12-13T00:00:00,36,73137,09.002.27.813.0010.2052,False,False,,
3115,Enviado para Análise,Sim,2024-07-03T00:00:00,2025-07-03T00:00:00,12,66722,3339030          Material de Consumo (Material  Educativo ),False,False,,
28239,Em Complementação,Sim,2023-12-26T00:00:00,2024-11-26T00:00:00,11,41722,"Investimento
Órgão: 02 Prefeitura Municipal de Urandi
Unidade: 0606 SEC. MUN. DE TRANSPORTE, OBRAS E INFRAESTRUTURA
Ação: 1.121 PAVIMENTAÇÃO DE VIAS DE LOGRADOUROS
Elemento: 3.3.90.39.00 OUTROS SERVIÇOS TERCEIROS - PESSOA JURÍDICA

Custeio
Órgão: 02 Prefeitura Municipal de Urandi
Unidade: 0606 SEC. MUN. DE TRANSPORTE, OBRAS E INFRAESTRUTURA
Ação: 2.123 MANUTENÇÃO DOS SERVIÇOS DE OBRAS E URBANISMO
Elemento: 3.3.90.30.00 MATERIAL DE CONSUMO
Elemento: 3.3.90.39.00 OUTROS SERVIÇOS TERCEIROS - PESSOA JURÍDICA",False,False,,
27532,Em Complementação,Sim,2021-08-02T00:00:00,2024-08-02T00:00:00,36,12564,02.07.01.08.243.0012.1.0001.4.4.90.51 Obras e Instalações,False,False,,
19079,Em Complementação,Sim,2023-08-30T00:00:00,2026-08-30T00:00:00,36,38614,2 – Poder executivo; 2.10 – Secretaria Municipal de Assistência e Desenvolvimento Social; 3.3.50.39.00 – Natureza da Despesa; 08.244.0028.2074 – Outros de Serviços de Terceiros Pessoa Jurídica.,False,False,,
26206,Em Complementação,Não,2022-07-01T00:00:00,2023-07-01T00:00:00,12,18999,,False,False,,
19206,Enviado para Análise,Sim,2023-08-30T00:00:00,2026-08-30T00:00:00,36,35320,"2678200991.039000 - Pavimentação de Estradas
44905100.0000 - Obras e Instalações",False,False,,
3173,Em Complementação,Sim,2023-10-02T00:00:00,2026-10-02T00:00:00,36,31150,"ORGÃO: 02
UNIDADE: 04
PROJETO/ATIVIDADE: 2.022
ELEMENTO DE DESPESA : 4.4.90.52.00.00.00.00.0100 ESQUIPAMENTOS E MATERIAL PERMANENTE
",False,False,,
7292,Enviado para Análise,Sim,2024-07-03T00:00:00,2026-07-03T00:00:00,24,74052,ação: 03.07.15.451.00381.065 / elemento de despeza: 4.4.90.51,False,False,,
5272,Enviado para Análise,Sim,2024-07-03T00:00:00,2026-07-03T00:00:00,24,74215,Aquisição de equipamentos e materiais permanentes -  Aquisição de  mesa com tela interativa touch screen.,False,False,,
19561,Enviado para Análise,Sim,2023-10-23T00:00:00,2024-10-23T00:00:00,12,31017,"Ação 2237- Garantir manutenção da média complexidade 
Ação 2673- Estruturação da atenção Especializada 
Ação 2226-Viabilizar gestão e manutenção das atividades do programa saúde da família ",False,False,,
24080,Em Complementação,Sim,2023-08-30T00:00:00,2025-08-30T00:00:00,24,32766,PAVIMENTAÇÃO / CALÇAMENTO EM BLOQUETE / RECAPEAMENTO,False,False,,
10562,Enviado para Análise,Sim,2024-12-13T00:00:00,2027-12-13T00:00:00,36,74943,"FICHAS ORÇAMENTÁRIAS

4 MUNICIPIO DE ILHA SOLTEIRA
02 PODER EXECUTIVO
02 07 SECRETARIA MUNICIPAL DE OBRAS E MANUTENÇÃO
020701 DEPARTAMENTO DE PROJETO E OBRAS
15 Urbanismo
15 451 Infra-Estrutura Urbana
15 451 0009 SERVIÇOS MUNICIPAIS, DE HABITAÇÃO E URBANISMO
15 451 0009 1023 0000 Obras de Construção, Pavimentação, Recape, Iluminação e Infraestrutura Urbana

292                  4.4.90.51.00   OBRAS E INSTALAÇÕES  2.200.000,00       0,00  0,00      2.200.000,00
          0.05.00     100.999          CONVÊNIOS DIVERSOS       350.000,00                             1.850.000,00


TOTAL ORÇAMENTARIO                                                    2.200.000,00       0,00  0,00      2.200.000,00

                                                                                                     350.000,00                            1.850.000,00
                                                                                                              00,00                            1.850.000,00

TOTAL GERAL                                                                       2.200.000,00       0,00  0,00      2.200.000,00

                                                                                                     350.000,00                            1.850.000,00
                                                                                                              00,00                            1.850.000,00",False,False,,
25044,Enviado para Análise,Sim,2023-12-11T00:00:00,2026-12-11T00:00:00,36,37113,12.122.0052.2.034 - 44.90.51-00;  15.451.0812.1.023 - 44.90.51.00; 27.812.0720.1.009 - 44.90.51.00; 27.812.0720.1.009 - 44.90.52.00; 15.451.0812.2.181 - 44.90.51.00 e; 15.452.0501.2.054- 44.9.51.00.,False,False,,
16697,Enviado para Análise,Sim,2021-09-24T00:00:00,2025-05-24T00:00:00,44,11655,Plano de Trabalho: 02.013.15.451.0015.1.026  - Elemento de Despesa: 4.4.9.0.51.00.00,False,True,"Em razão de caso fortuito, considerando o atraso no procedimento licitatório devido a aplicabilidade da nova lei de licitações e a implantação do sistema na Administração Municipal, que não foi operacionalizado em tempo hábil, que tornou moroso o procedimento administrativo e a realização efetiva do certame, além dos atrasos na execução da obra devido aos períodos de chuva, compreendidos entre março e abril  e agosto a outubro de 2024, , conforme detalhados nos autos do processo juntos aos pedidos de prorrogação do prazo de execução do contrato.",
19043,Enviado para Análise,Sim,2021-08-02T00:00:00,2024-08-02T00:00:00,36,10883,"Objeto 1

38000 - Secretaria de Esporte e Lazer
38101 - Secretaria de Estado do Esporte e Lazer
27 – Desporto e Lazer
813 – Lazer
0047 - Fortalecimento, Ampliação e Democratização do Acesso ao Esporte e ao Lazer
0688 - Apoio para Melhoria do Esporte e Lazer


Objeto 2

18000 – Secretaria de Estado da Educação, do Esporte e da Cultura
39101 – Superintendência Especial de Esportes
27 – Desporto e Lazer
813 – Lazer
0047 - Fortalecimento, Ampliação e Democratização do Acesso ao Esporte e ao Lazer
0748 – Construção de Espaços Esportivos",False,False,,
