id_relatorio_gestao,situacao_relatorio_gestao,parecer_relatorio_gestao,id_plano_acao,uf_beneficiario_plano_acao
2625,DISPONIBILIZADO," SENADOR ROMÁRIO (até junho/2023)
A Prefeitura da Cidade do Rio de Janeiro, em 2021, recebeu recursos de emenda especial do Senador Romário (202137990005), no montante de R$ 1.839.993,00, sendo 100% na rubrica de investimento.
Foram aplicados, até a primeira quinzena de maio/2023, o total de R$ 1.452.434,82 em obras de contenção de encostas na cidade do Rio de Janeiro, executados pela Fundação Instituto de Geotécnica do Município do Rio de Janeiro - GEO-RIO, totalizando 79% do valor repassado, por meio da emenda parlamentar, para o Município do Rio de Janeiro.
Resumidamente, os recursos foram empregados nas seguintes intervenções:
•	Obras de contenção de encosta na Rua Marechal Aguiar nº 136 - fundos - Morro do Tuiuti – Benfica;
•	Obras de contenção de encosta na Estrada do Pica-Pau, próximo ao nº 570 – Itanhangá.
Informamos, que anexamos na Plataforma a Planilha de Controle de Faturas e pagamentos.
Os documentos referentes ao processo de licitação, contratos de despesa e faturamento podem ser consultados através do link:

https://drive.google.com/drive/folders/1Af4sJS7RFhvomLXQHmppqCmUItMBB7lW?usp=share_link
",11582,
5099,EM_ELABORACAO,"Aquisição de Livros para a biblioteca da Escola Nair da Silva Gris - CAIC
",15114,
4709,DISPONIBILIZADO,"Trata-se de emenda parlamentar 202240350003-Luiz Carlos Motta
Processo 16428/2022 / Tomada de Preços nº 19/2022 / Edital 143/2022 / Contrato 209/2022

Empresa vencedora: HY Construtora Eireli
Valor do contrato: R$ 261.503,00
Valor de repasse: R$ 200.000,00
Valor de contrapartida: R$ 61.503,00

Ordem de serviço início: 07/11/2022
Obra finalizada: 31/03/2023
Laudo de conclusão de obra datado de 08/02/2023

1ª Medição: R$ 6.652,44 - Paga em 23/12/2022
Tributos: ISSQN: R$ 79,83
Data da vistoria: 07/12/2022
2,54% execução dos serviços

2ª Medição: R$ 254.850,57 - Paga em 07/03/2023
Tributos: ISSQN: R$ 3.058,21
Data da vistoria: 31/01/2023
100% execução dos serviços
",20744,
8668,DISPONIBILIZADO,"Tendo em vista o recebimento das emendas parlamentares: 202338090002 no valor de R$ 133.144,00 e 202338090003 no valor R$ 700.000,00, que totalizam o valor de R$ 833.144,00, o município de Arapuã realizou procedimento licitatório para Pavimentações de vias urbanas em CBUQ, conforme tomada de preço nº 07/2023, valor global previsto conforme orçamento municipal foi de R$ 1.570.692,86, porém após procedimento licitatório a obra foi contrata por R$ 1.289.538,84, sendo vencedora do certame a empresa EDNEIA AUGUSTA DA SILVA . Assim sendo, foi utilizado o recurso repassado na íntegra, mais os rendimentos e o restante foi acrescido como contrapartida municipal.",36599,
4225,DISPONIBILIZADO,"O recurso ora recebido, foi aplicado em infraestrutura na revitalização da Praça Benjamin Scussel, no Município de Treviso, cfe. relatório de gestão anexo.",9947,
8160,DISPONIBILIZADO,"O município de Doutor Camargo/Paraná recebeu no ano 2022 a indicação de 03 emendas parlamentares na modalidade Transferência Especial (investimento) no valor total de R$1.000.000,00 (Um Milhão de Reais). 
Teve os planos de ação cadastrados e aprovados no Transferegov (Plataforma Mais Brasil) sob nºs 09032022-015623 (200.000,00), 016103 (400.000,00) e 020742 (400.000,00), o crédito dos recursos ocorreram na conta convênio 001/2379/31002-6 nas datas de 01/07/2022 e 29/03/2023.
O recurso foi destinado para construção de uma Creche nova a fim de atender a demanda de vagas existentes no município.
Para a construção da Creche foi aberto o Edital Tomada de Preços nº 10/2022, Processo 83/2022, com abertura em 18/10/2022; Sagrou-se vencedora do certame a empresa Construtora São Lucas Ltda, CNPJ nº 33.012.000/0001-60, contratada pelo valor de R$1.755.212,22 - sendo R$1.000.000,00 em repasse TE e R$755.212,22 em contrapartida financeira do município. 
A ordem de serviço foi emitida em 21/11/2022 e a obra está em execução (fase final).
O montante de recursos aplicado na Creche, até o momento, é de R$1.843.901,39 considerando o valor do Contrato de Prestação de Serviço nº 84/2022 e aditivo para execução de serviços complementares. 
Cópia dos documentos da licitação em anexo.
Os extratos bancários e demais documentos da execução físico-financeira serão anexados oportunamente, após a conclusão da obra.",16103,
15268,EM_ELABORACAO,"Em execução a pavimentação asfáltica na localidade de Ressaca do Faxinal 
A executar aquisição de Patrulha Agrícola",70751,
4719,DISPONIBILIZADO,"Trata-se de Emenda Parlamentar n.º 202241550007 - Kim Kataguiri
Objeto - Prestação de serviços com fornecimento de mão de obra, equipamentos e materiais para recapeamento asfáltico na Avenida 25 de Agosto entre a 4ª Avenida e 1ª Avenida no Bairro Exposição no Município de Barretos/SP
Processo licitatório n.º 16.426/2022
Tomada de Preços 23/2022
Edital n.º 159/2022
Contrato n.º 229/2022
Empresa vencedora - HP Engenharia LTDA
Valor contrato - R$ 251.020,89
Valor Repasse - R$ 250.000,00
Valor Contrapartida - R$ 1.020,89
Ordem de Serviço - 29/11/2022
Laudo conclusão da obra - 08/02/2023
Medição única
Valor - R$ 251.028,89
Pago em - 12/04/2023
Valor líquido pago - R$ 241.933,93
Tributos:
INSS - R$ 2.761,23
IR - R$ 1.807,35
ISS - R$ 4.518,38",21662,
4229,DISPONIBILIZADO,"EMENDA ESPECIAL – ITAPEBI 2021 – DEP. CARLETTO
RELATÓRIO DE GESTÃO
EMENDA PARLAMENTAR: 202137520008-RONALDO CARLETTO
VALOR DE CUSTEIO: 739.896,00
CATEGORIA DA DESPESA: CUSTEIO

AÇÃO REALIZADA: 
O RECURSO PROVENIENTE DA TRANSFERÊNCIA ESPECIAL, CONFORME EMENDA ACIMA INFORMADA, FOI INVESTIDA EM SUA TOTALIDADE, NAS SEGUINTES DESPESAS DE CUSTEIO DURANTE O PERÍODO DE 2021 A 2022 NO MUNICÍPIO DE ITAPEBI/BA. 
AS DESPESAS FORAM DISTRIBUIDAS CONFORME AQUISIÇÕES ABAIXO :
1.	FORNECIMENTO DE COMBUSTIVEIS PARA ABASTECIMENTO DA FROTA DE VEÍCULOS DA SECRETARIA DE OBRAS;
2.	AQUISIÇÃO DE MATERIAIS DE CONSTRUÇÃO, ELÉTRICO E HIDRÁULICO PARA MANUTENÇÃO DE PRÉDIOS PÚBLICOS;
3.	PRESTAÇÃO DE SERVIÇOS DE TERRAPLENAGEM NA RECUPERAÇÃO DE RUAS NAO PAVIMENTADAS DO MUNICÍPIO;
4.	PRESTAÇÃO DE SERVIÇOS MECANICOS NA MANUTENÇÃO DE MÁQUINAS PERTENCENTES A FROTA DO MUNICÍPIO;
5.	AQUISIÇÃO DE PEÇAS MECANICAS, PNEUS E LUBRIFICANTES PARA MANUTENÇÃO DA FROTA DO MUNICÍPIO;
6.	PRESTAÇÃO DOS SERVIÇOS DE LOCAÇÃO DE VEÍCULOS, E MÁQUINAS LEVES E PESADAS;
7.	PRESTAÇÃO DE SERVIÇOS NO GERENCIAMENTO E EXECUÇÃO DA COLETA E TRANSPORTE DE RESIDUOS SÓLIDOS E ENTULHOS DA LIMPEZA PUBLICA DO MUNICIPIO

O RECURSO EM QUESTÃO BENEFICIOU DIRETAMENTE A POPULAÇÃO DO MUNICÍPIO, AUMENTANDO A RECEITA DE RECURSOS E CONTRIBUINDO PARA A MELHORIA NA QUALIDADE DE VIDA DA POPULAÇÃO. O SERVIÇO PÚBLICO PRESTADO POR MEIO DO RECURSO, OTIMIZOU AINDA MAIS OS SERVIÇOS PRESTADOS A POPULAÇÃO.

ITAPEBI-BA, 29 DE MARÇO DE 2023.
",11421,
4474,DISPONIBILIZADO,"Trata-se de formalização de Processo Administrativo nº 2335/2023, visando a aquisição de 02 (dois) veículos automotores / automóvel tipo hatch, ano/modelo 2022/2023, novo 0 km, cor branco, motorização 1.0 turbo com potência de 78 cv (gasolina) e 82 cv (álcool), câmbio manual de 06 marchas, marchas a frente e 01 a ré-motor flex, direção elétrica, 06 air-bag, controle de tração e estabilidade, som com rádio AM/FM, bluetooth, usb, alerta de frenagem de emergência, limpador e lavador elétrico do vidro traseiro, assistência de frenagem de urgência, controles do rádio e telefone no volante, 05 ocupantes, retrovisores e maçanetas na cor do veículo com todos os demais acessórios, de segurança de série do modelo oferecido pela fabricante, destinado a atender as demandas do município de Atílio Vivacqua/ES, conforme plano de ação nº 09032022-015471.

Os presentes autos do processo passaram por análise jurídica, deste Município, visando análise quanto aos documentos constantes no auto, a adesão a Ata de Registro de Preços, bem como a vantajosidade da aquisição. 

Diante dessas considerações, pode-se verificar que os demais atos e termos deste procedimento, estes estão de acordo com os dispositivos legais pertinentes, em especial com a Lei nº 8.666/93 e suas alterações, que regulamentam e modalidade de licitação que trata o presente processo.

Considerando o interesse público, e o interesse do parlamentar, cujo o processo encontra-se embasado na destinação da Emenda do então Deputado Federal Ted Conti, em prol do Município de Atílio Vivacqua para atender a Associação Região Sul Capixaba dos Vales e Café, conforme Ofício - GDTC/OF. 0001/2022.

Considerando que a diretoria da Região Sul Capixaba dos Vales e Café Convention Vistores e Bureau, Instância de Governança do turismo em 6 municípios: Cachoeiro de Itapemirim, Atílio Vivacqua, Apiacá, Muqui, Mimoso do Sul e Bom Jesus do Norte, tem um trabalho junto aos municípios e empreendedores, tendo a necessidade de fazer reuniões, participar de feiras, eventos e capacitações, por isso faz-se necessário a aquisição para atender tais demandas e dar continuidade aos trabalhos efetuados por esta Associação, uma vez que a Associação possui domicilio jurídico no Município de Atílio Vivacqua, estando a mesma registrada nesta comarca.

Considerando ainda o valor para aquisição de 01 (um) veículo em relação ao valor global da emenda parlamentar, haveria um saldo em conta bancária a ser investido em aquisição de bens, no entanto, esta municipalidade optou por aportar contrapartida financeira de recursos próprios de alienação de bens, sendo possível adquirir dois veículos, sendo um para atender as demandas da referida Associação e outro para atender as demandas da Secretaria Municipal de Cultura, Turismo, Esporte e Lazer, que hoje utiliza um veículo antigo e sucateado que na maioria das vezes não atende a demanda da referida Secretaria, dificultando o atendimento e cumprimentos de metas, programas e projetos. Sendo esta dificuldade de locomoção sanada com a aquisição deste veículo.

Cabe ressaltar, que a destinação do veículo para a Região Sul Capixaba dos Vales e Café Convention Vistores e Bureau, será por meio de Termo de Permissão de Uso, a ser celebrado entre o permitente e o permissionário, bem como autorizado pelo Decreto Municipal nº 152, de 25 de maio de 2023, onde o permissionário ficará sujeito as exigências e responsabilidades constantes na Permissão de Uso, sendo que o veículo é de propriedade do município.

Contudo, tendo em vista o fomento do setor turístico na região sul capixaba do Estado do Espírito Santo, esta municipalidade acredita estar contribuindo positivamente com a locomoção da equipe técnica desta associação, visando a intensificação de ações no território municipal e regional, gerando renda e economia para a região.",15471,
4472,DISPONIBILIZADO,AQUISIÇÃO DE EQUIPAMENTOS PARA A GUARDA CIVIL METROPPOLITANA  DE FRANCO DA ROCHA.,13172,
4230,DISPONIBILIZADO,INICIAR RELATORIO DE GESTÃO,4292,
4231,DISPONIBILIZADO,"RELATÓRIO DE GESTÃO
EMENDA PARLAMENTAR: 202130510014 – DEP. BACELAR
PLANO DE AÇÃO: 09032021-010721,
VALOR DA EMENDA: 250.000,00
CONTRAPARTIDA DO MUNICÍPIO: 29.071,56
TOTAL DO INVESTIMENTO: R$ 279.071,56
CATEGORIA DA DESPESA: INVESTIMENTO

AÇÃO REALIZADA: 
O RECURSO PROVENIENTE DA TRANSFERÊNCIA ESPECIAL, CONFORME EMENDA ACIMA DESCRITA, FOI INVESTIDA EM SUA TOTALIDADE NA PAVIMENTAÇÃO EM PISO INTERTRAVADO COM BLOCO SEXTAVADO NA RUA BAHIA, BAIRRO JARACUÇU - DISTRITO DE SÃO JOÃO DO PARAÍSO, MUNICÍPIO DE MASCOTE/BA, POR MEIO DA TOMADA DE PREÇOS Nº 01/2021, A TOMADA DE PREÇOS FOI HOMOLOGADA EM 16 DE NOVEMBRO DE 2021, SENDO CONTRATADA A EMPRESA CONSTRUTORA INDIANA LTDA, CNPJ: 34.142.278/0001-15,, TEVE SEU EFETIVO INÍCIO EM 20/11/2021 E FINALIZADA EM 14/09/2022. 
A OBRA, CONTEMPLOU A PAVIMENTAÇÃO EM PISO INTERTRAVADO DA RUA BAHIA, NO BAIRRO JARACUÇU, CONFORME INFORMAÇÕES DE SERVIÇOS E QUANTITATIVOS ABAIXO:

1. PAVIMENTAÇÃO EM PISO INTERTRAVADO SEXTAVADO: 2.520,00M²
2. MEIO-FIO: 855,00M
3. CALÇADA: 410,00M²
4. SINALIZAÇÃO DE RUAS.

O EMPREENDIMENTO EM QUESTÃO BENEFICIOU DIRETAMENTE A APROXIMADAMENTE 600 MORADORES DO BAIRRO JACACUÇÚ, TRAZENDO MAIS SAÚDE E QUALIDADE DE VIDA A POPULAÇÃO, COM AÇÕES DE INFRAESTRUTURA URBANA. 
EM ANEXO, SEGUE ALGUNS DOCUMENTOS DA REFERIDA OBRA.

MASCOTE-BA, 29 DE MARÇO DE 2023.
",10721,
4232,DISPONIBILIZADO,"Recurso utilizado no seu total (100%), incluindo rendimentos, para a construção de um ossuário no Cemitério Municipal. Tudo que foi proposto inicialmente foi executado por completo.
A obra ficou em R$ 169.514,85 (Cento e sessenta e nove mil quinhentos e quatorze reais e oitenta e cinco centavos), utilizando-se do total do recurso destinado a essa municipalidade (R$ 140.000,00 Cento e quarenta mil reais) e o restante pago com rendimentos, zerando a conta do convênio, e com recursos do município.
",10356,
4233,DISPONIBILIZADO,"O recurso foi utilizado em melhoramento da infraestrutura do município. Pavimentação de ruas, aquisição de material para recapeamento de vias urbanas. Aquisição de material e mão de obra para construção de unidade de saúde na comunidade rural do município. Os processos licitatórios, contratos empenhos e pagamentos se encontram arquivados na sede da prefeitura.",4750,
15836,DISPONIBILIZADO,"Referente a prestação de contas do plano de ação cujo objetos foram a execução de Construção de uma Praça. e a Extensão de rede de Energia Elétrica no Bairro Davi Lima, 
Investimento: F E N Serviços E Construções, Picos Casa Do Eletricista. = 169.678,00.",70228,
8359,DISPONIBILIZADO,"O valor foi totalmente utilizado para pagamento de procedimentos cirúrgicos de esterilização e/ou contracepção de caninos e felinos fêmeas e machos (ovariosalpingohisterectomia), atendimento pós operatório, bem como implantação de microchip universal, conforme as Notas de Empenho 2023/5115 e 2023/5155 no período de julho a dezembro de 2023.",18430,
4234,EM_ELABORACAO,"- Execução da obra de pavimentação asfáltica em CBUQ, drenagem superficial, calçadas e sinalização de diversas ruas do município de Campos Verdes.
- Execução da obra de reforma do Hospital Municipal de Campos Verdes.",4252,
4240,DISPONIBILIZADO,Reforma da cobertura do Centro Recreativo Cultural Alexandre Zaniol. ,13105,
4461,DISPONIBILIZADO,"Com o recurso do repasse o município realizou a aquisição de armamento e drone para equipar a Guarda Municipal de São Roque. Através dos processos licitatórios foram adquiridas 20 pistolas e 2 drones. do total da compra, 10 pistolas e 1 drone foram pagos com os recursos do convênio (R$ 105.200,00 - onde R$ 5.200,00 foram completados pelo município) e 10 pistolas e 1 drone foram pagos com recursos do tesouro municipal. Os itens já foram fornecidos e estão em utilização pela Guarda Civil Municipal. ",13180,
4241,DISPONIBILIZADO,"Pavimentação em paralelepípedos na rua das Violetas e encaixes com a Rua das Nogueiras, Coqueiros e Pinhais.",10472,
11485,DISPONIBILIZADO,"o convênio foi executado na sua integralidade, com objeto de Construção de micro silos de alvenaria armada capacidades de 200 e 300 sacos de milho.",17298,
7649,DISPONIBILIZADO,"OBJETO: Recapeamento asfáltico sobre pedras de calçamento em parte da Rua Lourenço José Marsango, no município de Ponte Serrada.
Introdução:
O presente relatório destina-se a fornecer uma prestação de contas detalhada dos recursos federais recebidos por meio de emenda parlamentar individual, na modalidade de transferência especial. O objetivo principal desses recursos foi o recapeamento asfáltico sobre pedras de calçamento em parte da Rua Lourenço José Marsango, localizada no município de Ponte Serrada.
Detalhamento dos Recursos:
Valor Global: R$ 554.622,11
Valor de Repasse: R$ 500.000,00
Valor de Contrapartida: R$ 554.622,11
Utilização dos Recursos:
Os recursos recebidos foram utilizados exclusivamente para a realização do recapeamento asfáltico na Rua Lourenço José Marsango. 
Resultados Alcançados:
A conclusão do recapeamento asfáltico sobre as pedras de calçamento na Rua Lourenço José Marsango gerou impactos positivos significativos para a comunidade de Ponte Serrada, tais como:
Melhoria da Infraestrutura Urbana: A obra proporcionou uma significativa melhoria na qualidade da via, tornando-a mais segura e confortável para pedestres e motoristas.
Valorização Imobiliária: A valorização das propriedades ao redor da rua beneficiada é esperada como resultado direto da melhoria da infraestrutura local.
Facilidade de Acesso: O novo revestimento asfáltico facilitou o acesso aos diversos pontos da cidade, contribuindo para a mobilidade urbana e o desenvolvimento econômico da região.
Considerações Finais:
A utilização dos recursos federais provenientes da emenda parlamentar individual, na modalidade de transferência especial, foi realizada de forma transparente e responsável, cumprindo integralmente o objetivo estabelecido de promover o recapeamento asfáltico na Rua Lourenço José Marsango, em Ponte Serrada.
Este relatório fornece uma visão geral da utilização dos recursos federais recebidos por meio de emenda parlamentar individual, modalidade transferência especial, para o recapeamento asfáltico na Rua Lourenço José Marsango, no município de Ponte Serrada. 
",9937,
